"r_v_avg"
"Iteration" "slots_v"
("Iteration" "slots_v(fluid_slot_1_mat_air:1)" "slots_v(fluid_slot_2_mat_air:1)" "slots_v(fluid_slot_3_mat_air:1)" "slots_v(fluid_slot_4_mat_air:1)" "slots_v(fluid_slot_5_mat_air:1)" "slots_v(fluid_slot_6_mat_air:1)" "slots_v(fluid_slot_7_mat_air:600)" "slots_v(fluid_slot_8_mat_air:601)")
413 1.347582689730207 1.383413849887486 1.366439308514721 1.351136661523482 1.386928595455621 1.423982164706627 1.422110665929439 1.389412102183776
414 1.347583202495703 1.383399458886592 1.366440288844707 1.351171606130697 1.386929168365727 1.423886126211567 1.422062853914894 1.389411553000253
415 1.34758406462209 1.383384758026648 1.366441584758745 1.351203413468075 1.386928862514154 1.423796018688392 1.422017215185243 1.3894114235583
416 1.347583790757145 1.383370855164576 1.366442217695398 1.351234756235292 1.386928302337107 1.423707013700308 1.421970204084603 1.389410043636278
417 1.347584006913739 1.383357359126435 1.366443149424511 1.3512668967528 1.386927928456475 1.423618848769635 1.421923353966047 1.389408705316188
418 1.347585500860585 1.383343281123117 1.36644496940311 1.35130331603992 1.386928609974584 1.423523142490399 1.421876038669251 1.389408093278437
419 1.347587390594795 1.383328970271887 1.366446903108133 1.351336278583662 1.386928076765356 1.423432601877999 1.421829847477969 1.389406768058314
420 1.347588349764992 1.383315204319043 1.366448521378458 1.35136890971947 1.386927425698435 1.423343715363818 1.42178352762716 1.389405068248721
421 1.347589736754179 1.383301807857152 1.366450260588619 1.351402454883047 1.386927156176533 1.423256504310437 1.421736694429589 1.389403158196699
422 1.347593019553617 1.383288723076347 1.366453532545494 1.351440782722223 1.386928136081179 1.423161399915185 1.421688841349513 1.3894012889923
423 1.347595720570322 1.383274291010857 1.36645623984488 1.351474864693283 1.386927397666844 1.423071022004714 1.421642388434625 1.389399671693841
424 1.347597713884462 1.3832607434407 1.366458620043688 1.351508541889017 1.386926814735693 1.422983333589223 1.421595971414501 1.389397879397905
425 1.347599856193407 1.383247267923259 1.366461212642025 1.351543006178687 1.386926670986007 1.422897487401423 1.421548747788706 1.38939579876185
426 1.347604225585581 1.383234218488196 1.366465769125657 1.351582600131487 1.386927949821663 1.422803763450044 1.42150063111609 1.389394232666261
427 1.347607748627315 1.383219337415136 1.366469190787206 1.351617281480469 1.386927155831079 1.42271476824248 1.421453696185121 1.389392403058844
428 1.347611012505539 1.383206013894037 1.366472784923815 1.351652341512002 1.386927090022299 1.422628982829909 1.421406825946042 1.389390540408062
429 1.347614181731532 1.38319299648989 1.366476432164522 1.351687978588288 1.386927006487525 1.422545313076195 1.421359125822644 1.389388350888466
430 1.347619473808088 1.383179706174727 1.366481691274977 1.351727929446127 1.386927776580732 1.4224526484286 1.421310343530017 1.389386406020542
431 1.347624408333304 1.383165413446756 1.366486227859941 1.351763516338611 1.386926821348111 1.422365396354036 1.421262906645876 1.389384719037326
432 1.347628243740493 1.383151372795206 1.366490475514752 1.351798679341754 1.38692628169665 1.422281594341444 1.421215265132727 1.389382700037172
433 1.347632483895848 1.383138009287146 1.36649465469436 1.351834369824017 1.386925819838163 1.422200113539308 1.421167187909112 1.389380668715569
434 1.347638979301373 1.383124933787832 1.366500786835052 1.351874870907176 1.386926257056047 1.422110394070432 1.421117773293927 1.389378243952077
435 1.347644367999049 1.383109812312583 1.366505853359639 1.351910140963844 1.386924911385645 1.422025633520098 1.421069688785501 1.389376079581089
436 1.347648374067841 1.38309498350821 1.366510029465989 1.351944687440266 1.386923608816744 1.42194497004797 1.42102175350496 1.389373920868995
437 1.34765387200491 1.383081611323288 1.366515489220719 1.35198139096267 1.386923015664274 1.421866790566741 1.420973506576347 1.389371758173255
438 1.347661148251151 1.383068784645362 1.36652241467577 1.352022426911168 1.386922846486989 1.421780561885424 1.420923245050821 1.389369045789558
439 1.347667824219143 1.383054184486812 1.366528939244306 1.352059074209125 1.386921598074196 1.421700154990719 1.420875029569311 1.389367470846224
440 1.347672952472558 1.383040001297442 1.366534242494641 1.352094230773913 1.386919692622529 1.421622796247531 1.420826147676752 1.389365178711148
441 1.347679015398825 1.383027022008483 1.366540582983184 1.352131383410966 1.386919064558944 1.421549629688302 1.420777134289309 1.389363240421511
442 1.347687718649596 1.383014703843713 1.366548895109324 1.352173073077816 1.386918830803548 1.421468334199409 1.42072652635153 1.389361075814727
443 1.347695375105453 1.383000376744881 1.366556415729967 1.352209995380965 1.386917479384421 1.421392535281486 1.420678153842468 1.389360202610594
444 1.347701350099012 1.382986014194505 1.366562729479997 1.352245880379501 1.386915816206811 1.421320991997856 1.420629025900081 1.389358521762562
445 1.347707745725919 1.382972413827074 1.366569472403677 1.352282599406817 1.386914629763036 1.421251896114193 1.420579954702467 1.389357030645948
446 1.34771743132528 1.382960232925664 1.366579006097364 1.352324693382362 1.386914610213027 1.421176312876564 1.420529212335033 1.389355972861897
447 1.347726251389652 1.382946519101113 1.366587836765212 1.35236232616796 1.386913483547212 1.421106767649357 1.420480300352935 1.389355743501703
448 1.347732921018859 1.382932348681825 1.366594875629304 1.352397976228772 1.386911649682341 1.421041187793078 1.42043077214632 1.389355093097414
449 1.34774029364573 1.382919009461286 1.366602762982638 1.352435167944545 1.386910864793128 1.420979244249895 1.420380662545952 1.389354562805123
450 1.347751066805011 1.382907608092953 1.36661344852023 1.352477497468129 1.386910972531252 1.420911100707843 1.420329443545541 1.38935478137563
451 1.34776002049879 1.382893268824915 1.366622654451816 1.352514518486802 1.386908666499985 1.420846716274004 1.420279174134464 1.389354776692625
452 1.347767248774071 1.382879328644808 1.366630444185058 1.352550227555386 1.386906681082019 1.420787647964043 1.420228877607094 1.389354637350142
453 1.34777506999418 1.382866078283816 1.36663872181904 1.352587172980676 1.386905029902592 1.420731519496564 1.420178128193622 1.389354490720289
454 1.347786781146852 1.382855080539831 1.366650372686733 1.352629579002564 1.386904531932334 1.420670185059269 1.420125843212936 1.389355276373861
455 1.347795847867289 1.382840433710235 1.36665973316836 1.352666070452071 1.386901222309951 1.420612021838068 1.420074148236223 1.389355235575229
456 1.347803794410265 1.382826752889356 1.366668444333216 1.352701959390379 1.386898782791679 1.420559795171945 1.420022436698068 1.389355151446215
457 1.347811888754209 1.382813573172849 1.36667717976178 1.352738404704109 1.38689646693015 1.420510507904911 1.419969816442627 1.38935483779448
458 1.347823457922819 1.382802583028411 1.366689188667837 1.352780553484046 1.38689512788107 1.420456551054984 1.419915097541981 1.389354987376764
459 1.347833355332278 1.382788988182372 1.366699662033002 1.352817215342237 1.386892168075576 1.420407179277005 1.419862544028889 1.389356073478653
460 1.347841535542256 1.382775507223484 1.366708940238974 1.352852777581695 1.386889656608775 1.4203628056606 1.419809709855386 1.389356734935779
461 1.347850147376641 1.382762801847673 1.366718396570347 1.352889250147403 1.386886733142722 1.420320641061979 1.419755624905969 1.389356839990477
462 1.347862060564458 1.382752456081847 1.366731063229521 1.352931229954971 1.386884853755449 1.42027482669102 1.419700115773463 1.389358370642712
463 1.347872268263677 1.382739226409655 1.366742289012743 1.352967791550482 1.386881362862075 1.420232525028296 1.419646029101747 1.389360141616885
464 1.347880567139782 1.382725911779483 1.366751970420081 1.35300315058717 1.386878086394836 1.420195434634552 1.419592149319651 1.389361298125326
465 1.347889151030056 1.382713060509867 1.366761765923347 1.353039082476053 1.386875008434721 1.420161087449891 1.41953692499334 1.3893624683814
466 1.347901273079063 1.382702946949665 1.366774871668547 1.353080302051578 1.386872374319413 1.4201228766678 1.419479774912336 1.389364515423661
467 1.347912200491678 1.382690991804813 1.366787030211087 1.353117125442998 1.386868713719618 1.420088601432135 1.419424888342956 1.389367419625952
468 1.347920721031019 1.382678145824981 1.366797237222411 1.353151982100407 1.386865324449898 1.42005938224917 1.419369681687118 1.389369485722104
469 1.347929311509806 1.382666040424074 1.366807543163147 1.35318778500519 1.386861967079662 1.420032662726776 1.41931304621705 1.38937099889102
470 1.347942598951108 1.38265806203874 1.366822520386265 1.353230208292844 1.386860447673503 1.420004398559315 1.419255724998388 1.389375592609716
471 1.347952822748384 1.38264587036344 1.366834565080491 1.353265637300802 1.386855831717808 1.419976888432905 1.419199151368628 1.389379184075377
472 1.3479616466491 1.382634653696148 1.366845523084987 1.353300561718179 1.386852108683373 1.419955371253244 1.419141911944643 1.389381711245911
473 1.347970157318551 1.382623434003115 1.366856245470285 1.35333578583353 1.386848480826671 1.419935994546442 1.419084095347227 1.389384044107352
474 1.347982632952672 1.382615467934447 1.366870745176328 1.353376784550783 1.386845806486861 1.41991470316596 1.419023335657219 1.389388328317276
475 1.347992934732181 1.382604524347391 1.366883518680088 1.353412126767823 1.386841339340372 1.419895033475541 1.418964389143351 1.38939227302024
476 1.348001007102736 1.382593218787177 1.366894275463589 1.353446134077299 1.386837190377512 1.419880163548996 1.418905726662961 1.389395183553102
477 1.348009384517831 1.382582925401167 1.366905204145852 1.35348086826174 1.386832933579625 1.419867303334278 1.418845307420669 1.389397624089934
478 1.348021948142045 1.382575688982859 1.366920413491889 1.353521260353587 1.386830114296935 1.419853372454393 1.418782138253896 1.389402652533265
479 1.348031608604381 1.382565020242034 1.36693307384715 1.353555604140921 1.386825151016163 1.419840197330913 1.418720926985299 1.389407204419659
480 1.348039417967235 1.382553592816082 1.366944133314477 1.353588938298951 1.386820835267101 1.419831803869174 1.418659363956553 1.389410116672456
481 1.348047436504493 1.382543359227986 1.366955521636303 1.353623304213015 1.386816574322459 1.419825310666776 1.418596077386253 1.38941296260117
482 1.348059417326266 1.382536604141521 1.366970588046468 1.353662941675269 1.386812741361525 1.419817515782963 1.418530445170617 1.389417968981745
483 1.348068952596434 1.382526832413195 1.36698350873553 1.353697102107918 1.386807343174608 1.419810471039074 1.418466691149282 1.389422165997646
484 1.348076176618266 1.382516147963275 1.366994439755124 1.35372970737046 1.386802634441756 1.419808316403481 1.41840278805193 1.389425341232111
485 1.348083937884232 1.382506738165082 1.367005895911357 1.353763842923718 1.386798222554031 1.419808043653738 1.4183382179373 1.389429011677275
486 1.34809484103513 1.382500157759289 1.367020971533836 1.353802601652911 1.3867946579729 1.419807063437008 1.418270099808227 1.3894351129238
487 1.348104440139598 1.382491911576434 1.367034713908275 1.353837040873521 1.386789592914394 1.41980579394368 1.418204879587828 1.389440721441732
488 1.348111405737327 1.382482284596533 1.367046053002795 1.353869567070179 1.386784898946299 1.419808852670831 1.418139666528434 1.389444939026149
489 1.348119049873562 1.382474357245128 1.367057999784707 1.35390341594566 1.386780563925708 1.419814188876726 1.41807279229179 1.389448678663162
490 1.348130125458039 1.38246908607142 1.367073413411426 1.353941824705219 1.38677672464825 1.419818323935801 1.418002383776103 1.389455026239877
491 1.348139940627933 1.38246237394129 1.36708805979263 1.353976462165299 1.386772681827371 1.419823340135324 1.417935547563875 1.389462155023172
492 1.34814741522579 1.382454472023113 1.3671003395516 1.354009523021858 1.38676861366301 1.419831401404088 1.417868567095064 1.3894670616764
493 1.348154832527476 1.382447438322053 1.367112713574125 1.354043083899231 1.386764558158529 1.419841353800982 1.417799379698144 1.389472213894323
494 1.348165756821643 1.382443593168719 1.367128759190211 1.354081504147498 1.386761154778817 1.41985113509789 1.417726265112752 1.389479491593659
495 1.348174894080305 1.382437705197784 1.367143500100684 1.354115758806554 1.386757400812505 1.419860850878575 1.417657481063522 1.389487365259851
496 1.348181359482396 1.382430334960201 1.367155488034263 1.354147713071849 1.386752887675867 1.419872789525231 1.417587414920255 1.389492216967921
497 1.348188372800823 1.38242423440359 1.367168106117806 1.354181089022496 1.38674912245302 1.41988677604114 1.41751590608002 1.389496794532481
498 1.34820048153512 1.382423325159968 1.367186133983628 1.354221119539999 1.386747893700204 1.419902888338699 1.417442156057092 1.389506449912993
499 1.348209218911525 1.38241828354895 1.367201169137666 1.354254905104403 1.386744169374719 1.419916021685874 1.417370362257475 1.389514633153715
500 1.348215820570772 1.382412293162547 1.367213779344388 1.354286980013972 1.386740263279999 1.41993147898348 1.417298408779853 1.389519792791858
